SampleID,EOVXX,EOVYY,OID_,esrignss_l,esrignss_1,esrignss_a,Medián_As,Medián_Ca,Medián_Cd,Medián_Co,Medián_Cr,Medián_Cu,Medián_Fe,Medián_K,Medián_Mn,Medián_Mo,Medián_Ni,Medián_Pb,Medián_Ti,Medián_V,Medián_Zn,Medián_As_Gi_Zscore,Medián_Ca_Gi_Zscore,Medián_Cd_Gi_Zscore,Medián_Co_Gi_Zscore,Medián_Cr_Gi_Zscore,Medián_Cu_Gi_Zscore,Medián_Fe_Gi_Zscore,Medián_K_Gi_Zscore,Medián_Mn_Gi_Zscore,Medián_Mo_Gi_Zscore,Medián_Ni_Gi_Zscore,Medián_Pb_Gi_Zscore,Medián_Ti_Gi_Zscore,Medián_V_Gi_Zscore,Medián_Zn_Gi_Zscore
11_0011_S,845273.8719,246193.9274,37.0,47.53052373,21.6413098,161.12,14.44518661,26440.56445,1.329742432,9.592190742,61.85403442,27.60847855,11710.125,10205.58398,417.3423462,1.087616324,13.29151344,50.44272614,2295.8396,79.0904541,136.9600372,1.591316780684127,-0.46462959980294455,-1.7763053773559327,0.7755988268416795,-0.2626919485089611,-0.9040271207399642,0.9661909085428897,0.16764774130668197,-0.04164003950450716,-1.2417090426647892,0.31626553415944325,1.9661192973384707,0.08027390885747034,0.4271223660996352,0.8744080031605449
11_0011_S,845254.5481,245868.7248,38.0,47.52760601,21.64091011,159.8,14.44518661,26440.56445,1.329742432,9.592190742,61.85403442,27.60847855,11710.125,10205.58398,417.3423462,1.087616324,13.29151344,50.44272614,2295.8396,79.0904541,136.9600372,1.2960654211262699,0.04750649511533911,-1.1221877907314526,0.7156522192744103,-0.5339620799917585,-0.8706775405817413,0.8632890919339019,0.635113433619476,-0.02954824164391278,-0.7609928230178299,0.4751151905001475,1.6378462002869245,-0.02777511320015992,0.3488202411739533,0.6858742511567602
11_0012_S,845261.9197,245934.3315,39.0,,,,20.49693871,28903.82617,1.215349317,11.3102293,82.67389679,53.18712234,13672.91406,11332.82031,647.7267456,1.085778832,20.79990959,109.2192612,2688.736084,93.85344696,267.601532,1.2861687469222969,0.49589679823202903,-1.393407323451636,0.603379303098832,-0.6165226849277203,-0.882571443669581,0.7895772433109605,0.7926072943796817,0.04199410258624259,-0.9834546389859882,0.5594030349977596,1.6286422895339165,0.34909437380643515,0.6050818481971895,0.5866459142946895
11_0014_S,845219.3346,245894.6932,40.0,,,,13.73963451,26130.69336,1.380584121,10.46046543,73.04083252,38.74756622,12338.03516,12714.1709,573.3812866,1.308643818,22.65263748,43.94305801,2448.006592,84.60932922,118.6732407,1.169363418276976,0.19731410078750597,-1.4548383686828366,0.4354800164131514,-0.6557019539328403,-0.9653125382417885,0.6187252917985452,0.8077618031348943,-0.1035712862896032,-1.0956360906756604,0.617391088047216,1.5063318796274203,0.36647159164481674,0.6497487491883782,0.6192348877467608
11_0015_S,845545.4191,245990.4946,41.0,,,,16.03086281,24505.96484,2.582982063,9.910222054,58.12511063,123.940918,11517.79199,8192.202148,521.9446411,1.716106176,4.807991982,65.11938477,2276.516602,69.84633636,129.1335907,1.6143838664485017,-0.2934868516314134,-1.2065142264941715,0.9587053533911414,0.07114665201763873,-0.6120704988582422,0.9999748455144017,0.0253289616585098,-0.22988221660641758,-0.7267882233022268,0.20473815385562064,1.9587837097895202,0.04851516922645697,0.38942669870742447,0.859407517353694
04_0002_S,844106.249,244644.1332,43.0,47.51693861,21.62513301,115.9245462,35.66996002,26308.66016,5.244526863,11.74100208,125.8673248,92.7927475,13892.56543,8478.896484,1174.196167,1.25323391,41.08233261,0.961412549,3421.39209,128.2084656,257.3669128,3.5592885388765754,0.27427372059798094,4.140269853444902,0.12018528351608795,-0.015015708811517687,-0.2392323924802014,0.23473893549412644,-1.8056734400043453,3.098531681329663,0.9785685997617061,0.35602383590236814,-0.7658581593043227,0.6913597453418686,0.2620762185209196,0.839352799815565
04_0004_S,843706.8613,244220.5236,47.0,47.51324869,21.6196481,110.9272247,11.07017136,31747.09766,1.553444505,9.053726196,98.52185059,25.85510826,11131.4707,12805.39063,520.6478882,0.976795256,20.11732674,2.848411083,2969.721924,101.5798874,58.16877365,-0.49462209656127704,1.0021418480353421,-0.2700475872851678,-0.2229992295162405,0.595134477388632,-0.471610095948907,-0.1665265756680006,0.7709631819366459,-0.08617627579358328,-0.7806735161276405,0.20132508714779118,-0.8970057642153625,0.9208763266475207,0.7601056368302389,-1.0239328875957603
04_0010_S,842457.2449,243278.582,58.0,47.50514913,21.60265798,111.3083269,13.52869606,38444.91016,2.359280109,9.040265083,107.5334167,60.61317062,10606.34961,12720.68555,783.0181885,1.22813046,40.88731003,7.11163044,2880.35376,115.7909851,222.6746979,0.07234171992901645,2.767071156341448,0.8320606913510552,-0.2291985978659617,0.9429679601243248,-0.23183450837003833,-0.38849407927658197,0.7311775811443164,1.7798357916052316,-0.09105247451865686,2.307969486855467,-0.7828146914030806,0.7004529641612759,1.5057261508341813,0.9224481514706174
03_0006_S,838150.0119,255862.2955,72.0,47.61952817,21.55085767,149.8454085,10.06639481,24583.43359,2.633823872,8.688580513,63.09701157,16.15998077,10474.03516,8908.938477,417.7746277,1.668961406,5.393064499,7.880412102,2606.614502,76.74493408,56.51317596,-0.7261044093854921,-0.8855432240687817,1.207542926869456,-0.3911630797288887,-0.7722133266744579,-0.5384911224713186,-0.444423099681842,-1.0591831311967714,-0.8178244283709424,1.1185126453520695,-1.2921178375157187,-0.7622227407219491,0.02528492901120034,-0.5429218316053855,-1.0435213854983705
03_0011_S,838174.7983,252888.7756,81.0,47.59278949,21.54992164,153.4107616,10.83741093,27213.14648,2.521972179,9.220314026,61.85403442,18.01649666,11342.56738,9664.772461,439.3866272,1.638041735,12.99898243,15.70795727,2294.229248,73.29562378,67.04878235,-0.5482993045717238,-0.19259200275714466,1.0545679575048894,-0.14627902660651504,-0.8201904558180386,-0.5256841028002066,-0.07729648384354232,-0.7041712576149265,-0.6641170467751406,1.0336743283082421,-0.5206697246184967,-0.5525605804221563,-0.7452020654155804,-0.7238984579813402,-0.9188674886490443
